EcoTypeID,VegID,treeSpecfrac,EcoTypeDescription,Domain,,,,
3383,Mimosa biuncifera,2.77E-07,,US_LANDFIRE,,,,
3383,Mimosa borealis,0.000226244,,US_LANDFIRE,,,,
3383,Mimosa microphylla,0.000241136,,US_LANDFIRE,,,,
3383,Myrica cerifera,0.000104478,,US_LANDFIRE,,,,
3383,Nyssa sylvatica,3.95E-08,,US_LANDFIRE,,,,
3383,Nyssa sylvatica var. biflora,1.10E-07,,US_LANDFIRE,,,,
3383,Ostrya virginiana,3.73E-07,,US_LANDFIRE,,,,
3383,Oxydendrum arboreum,5.51E-08,,US_LANDFIRE,,,,
3383,Pinus cembroides,9.59E-09,,US_LANDFIRE,,,,
3383,Pinus echinata,7.07E-08,,US_LANDFIRE,,,,
3383,Pinus edulis,3.09E-08,,US_LANDFIRE,,,,
3383,Pinus ponderosa,1.25E-11,,US_LANDFIRE,,,,
3383,Pithecellobium flexicaule,7.65E-07,,US_LANDFIRE,,,,
3383,Platanus occidentalis,5.47E-10,,US_LANDFIRE,,,,
3383,Populus deltoides,0.002134979,,US_LANDFIRE,,,,
3383,Prosopis juliflora,0.00789876,,US_LANDFIRE,,,,
3383,Prunus americana,0.00031845,,US_LANDFIRE,,,,
3383,Prunus angustifolia,1.21E-05,,US_LANDFIRE,,,,
3383,Quercus,0.008146549,,US_LANDFIRE,,,,
3383,Quercus alba,7.08E-08,,US_LANDFIRE,,,,
3383,Quercus durandii var. breviloba,0.06520647,,US_LANDFIRE,,,,
3383,Quercus emoryi,1.17E-08,,US_LANDFIRE,,,,
3383,Quercus falcata,7.07E-08,,US_LANDFIRE,,,,
3383,Quercus grisea,2.11E-07,,US_LANDFIRE,,,,
3383,Quercus havardii,0.000232314,,US_LANDFIRE,,,,
3383,Quercus hypoleucoides,4.05E-12,,US_LANDFIRE,,,,
3383,Quercus incana,0.000769868,,US_LANDFIRE,,,,
3383,Quercus lyrata,3.67E-08,,US_LANDFIRE,,,,
3383,Quercus marilandica,0.03197311,,US_LANDFIRE,,,,
3383,Quercus nigra,2.10E-05,,US_LANDFIRE,,,,
3383,Quercus pumila,5.33E-07,,US_LANDFIRE,,,,
3383,Quercus stellata,0.2236176,,US_LANDFIRE,,,,
3383,Quercus velutina,1.14E-10,,US_LANDFIRE,,,,
3383,Quercus virginiana,0.5733416,,US_LANDFIRE,,,,
3383,Rhus,0.00148233,,US_LANDFIRE,,,,
3383,Rhus aromatica,9.47E-11,,US_LANDFIRE,,,,
3383,Rhus microphylla,1.94E-08,,US_LANDFIRE,,,,
3383,Robinia pseudoacacia,1.09E-09,,US_LANDFIRE,,,,
3383,Salix,6.43E-06,,US_LANDFIRE,,,,
3383,Salix nigra,6.78E-05,,US_LANDFIRE,,,,
3383,Sapium sebiferum,2.06E-05,,US_LANDFIRE,,,,
3383,Sassafras albidum,2.45E-06,,US_LANDFIRE,,,,
3383,Smilax,0.002271332,,US_LANDFIRE,,,,
3383,Smilax rotundifolia,1.01E-06,,US_LANDFIRE,,,,
3383,Tamarix,0.000277378,,US_LANDFIRE,,,,
3383,Tephrosia virginiana,8.75E-09,,US_LANDFIRE,,,,
3383,Ulmus,0.001479295,,US_LANDFIRE,,,,
3383,Ulmus alata,0.002361445,,US_LANDFIRE,,,,
3383,Ulmus americana,0.00609929,,US_LANDFIRE,,,,
3383,Ulmus crassifolia,0.006910974,,US_LANDFIRE,,,,
3384,Cornus drummondii,0.008676839,,US_LANDFIRE,,,,
3384,Cornus florida,0.000112675,,US_LANDFIRE,,,,
3384,Crataegus,0.4176929,,US_LANDFIRE,,,,
3384,Ilex coriacea,5.67E-06,,US_LANDFIRE,,,,
3384,Ilex glabra,7.09E-05,,US_LANDFIRE,,,,
3384,Ilex opaca,1.70E-05,,US_LANDFIRE,,,,
3384,Ilex vomitoria,7.09E-05,,US_LANDFIRE,,,,
3384,Morus rubra,4.18E-05,,US_LANDFIRE,,,,
3384,Myrica cerifera,7.23E-05,,US_LANDFIRE,,,,
3384,Prunus,7.09E-05,,US_LANDFIRE,,,,
3384,Quercus incana,1.98E-05,,US_LANDFIRE,,,,
3384,Smilax,0.5731483,,US_LANDFIRE,,,,
3385,Acer negundo,0.002896208,,US_LANDFIRE,,,,
3385,Acer saccharinum,0.00180918,,US_LANDFIRE,,,,
3385,Betula papyrifera,0.002204463,,US_LANDFIRE,,,,
3385,Carya cordiformis,0.037805266,,US_LANDFIRE,,,,
3385,Carya laciniosa,0.000344606,,US_LANDFIRE,,,,
3385,Carya ovata,0.043397507,,US_LANDFIRE,,,,
3385,Celtis occidentalis,0.103822587,,US_LANDFIRE,,,,
3385,Cercis canadensis,0.036026493,,US_LANDFIRE,,,,
3385,Fraxinus americana,0.006636193,,US_LANDFIRE,,,,
3385,Fraxinus pennsylvanica,0.124547069,,US_LANDFIRE,,,,
3385,Gleditsia triacanthos,0.037937027,,US_LANDFIRE,,,,
3385,Gymnocladus dioicus,0.001695156,,US_LANDFIRE,,,,
3385,Juglans nigra,0.098460928,,US_LANDFIRE,,,,
3385,Juniperus scopulorum,0.000643602,,US_LANDFIRE,,,,
3385,Juniperus virginiana,0.018345183,,US_LANDFIRE,,,,
3385,Maclura pomifera,0.059434339,,US_LANDFIRE,,,,
3385,Morus rubra,0.010355907,,US_LANDFIRE,,,,
3385,Ostrya virginiana,0.002736574,,US_LANDFIRE,,,,
3385,Pinus contorta,0.0015862,,US_LANDFIRE,,,,
3385,Pinus flexilis,0.015362824,,US_LANDFIRE,,,,
3385,Platanus occidentalis,0.020668738,,US_LANDFIRE,,,,
3385,Populus deltoides,0.009311954,,US_LANDFIRE,,,,
3385,Populus tremuloides,0.016796992,,US_LANDFIRE,,,,
3385,Prunus serotina,0.007857516,,US_LANDFIRE,,,,
3385,Prunus virginiana,6.59E-05,,US_LANDFIRE,,,,
3385,Pseudotsuga menziesii,0.010203875,,US_LANDFIRE,,,,
3385,Quercus alba,0.004796607,,US_LANDFIRE,,,,
3385,Quercus imbricaria,0.006740081,,US_LANDFIRE,,,,
3385,Quercus macrocarpa,0.054348872,,US_LANDFIRE,,,,
3385,Quercus marilandica,0.005060129,,US_LANDFIRE,,,,
3385,Quercus muehlenbergii,0.032524692,,US_LANDFIRE,,,,
3385,Quercus rubra,0.02729226,,US_LANDFIRE,,,,
3385,Quercus stellata,0.002845531,,US_LANDFIRE,,,,
3385,Quercus velutina,0.015905071,,US_LANDFIRE,,,,
3385,Robinia pseudoacacia,0.001880128,,US_LANDFIRE,,,,
3385,Salix nigra,0.002886072,,US_LANDFIRE,,,,
3385,Tilia americana,0.013591652,,US_LANDFIRE,,,,
3385,Ulmus americana,0.123675419,,US_LANDFIRE,,,,
3385,Ulmus pumila,0.001492447,,US_LANDFIRE,,,,
3385,Ulmus rubra,0.035451306,,US_LANDFIRE,,,,
3385,UNKNOWN Tree,0.00055745,,US_LANDFIRE,,,,
3386,Abies balsamea,0.636363637,,US_LANDFIRE,,,,
3386,Betula papyrifera,0.247742839,,US_LANDFIRE,,,,
3386,Picea rubens,0.088574097,,US_LANDFIRE,,,,
3386,Sorbus americana,0.027319427,,US_LANDFIRE,,,,
3387,Acer rubrum,0.029753205,,US_LANDFIRE,,,,
3387,Carya,0.027915814,,US_LANDFIRE,,,,
3387,Celtis,0.002776966,,US_LANDFIRE,,,,
3387,Nyssa sylvatica,0.148244039,,US_LANDFIRE,,,,
3387,Pinus elliottii,0.272163528,,US_LANDFIRE,,,,
3387,Quercus michauxii,0.027414707,,US_LANDFIRE,,,,
3387,Taxodium distichum,0.443583747,,US_LANDFIRE,,,,
3387,Taxodium distichum,0.048147993,,US_LANDFIRE,,,,
3389,Abies balsamea,0.114528,,US_LANDFIRE,,,,
3389,Acer pensylvanicum,0.3091149,,US_LANDFIRE,,,,
3389,Acer rubrum,0.005709433,,US_LANDFIRE,,,,
3389,Acer saccharum,0.01357387,,US_LANDFIRE,,,,
3389,Acer spicatum,0.105078,,US_LANDFIRE,,,,
3389,Alnus,1.50E-07,,US_LANDFIRE,,,,
3389,Alnus glutinosa,0.02506306,,US_LANDFIRE,,,,
3389,Alnus rugosa,0.000155483,,US_LANDFIRE,,,,
3389,Asimina triloba,3.27E-08,,US_LANDFIRE,,,,
3389,Betula alleghaniensis,0.01425394,,US_LANDFIRE,,,,
3389,Betula papyrifera,0.007856844,,US_LANDFIRE,,,,
3389,Betula populifolia,0.002929859,,US_LANDFIRE,,,,
3389,Celtis occidentalis,0.000964022,,US_LANDFIRE,,,,
3389,Cornus,1.95E-07,,US_LANDFIRE,,,,
3389,Cornus alternifolia,0.000436677,,US_LANDFIRE,,,,
3389,Cornus canadensis,0.1042826,,US_LANDFIRE,,,,
3389,Cornus florida,3.27E-08,,US_LANDFIRE,,,,
3389,Corylus americana,0.003468506,,US_LANDFIRE,,,,
3389,Corylus cornuta,2.64E-05,,US_LANDFIRE,,,,
3389,Fagus grandifolia,0.009848568,,US_LANDFIRE,,,,
3389,Fraxinus americana,0.008153981,,US_LANDFIRE,,,,
3389,Hamamelis virginiana,0.006485625,,US_LANDFIRE,,,,
3389,Larix decidua,6.34E-05,,US_LANDFIRE,,,,
3389,Larix laricina,0.000222261,,US_LANDFIRE,,,,
3389,Myrica aspleniifolia,0.001547143,,US_LANDFIRE,,,,
3389,Myrica pensylvanica,2.18E-07,,US_LANDFIRE,,,,
3389,Ostrya virginiana,0.09617674,,US_LANDFIRE,,,,
3389,Picea glauca,0.00897028,,US_LANDFIRE,,,,
3389,Picea mariana,0.000285667,,US_LANDFIRE,,,,
3389,Picea rubens,0.1162573,,US_LANDFIRE,,,,
3389,Pinus resinosa,0.001536341,,US_LANDFIRE,,,,
3389,Pinus strobus,0.01262362,,US_LANDFIRE,,,,
3389,Populus tremuloides,0.000893033,,US_LANDFIRE,,,,
3389,Prunus serotina,1.31E-06,,US_LANDFIRE,,,,
3389,Prunus virginiana,3.90E-07,,US_LANDFIRE,,,,
3389,Quercus alba,3.47E-06,,US_LANDFIRE,,,,
3389,Quercus rubra,0.001166026,,US_LANDFIRE,,,,
3389,Salix,0.02506306,,US_LANDFIRE,,,,
3389,Smilax rotundifolia,1.91E-08,,US_LANDFIRE,,,,
3389,Thuja occidentalis,0.002345818,,US_LANDFIRE,,,,
3389,Tsuga canadensis,0.000913573,,US_LANDFIRE,,,,
3390,Acacia berlandieri,0.007558209,,US_LANDFIRE,,,,
3390,Acacia constricta,1.06E-05,,US_LANDFIRE,,,,
3390,Acacia greggii,5.24E-06,,US_LANDFIRE,,,,
3390,Acacia rigidula,2.57E-06,,US_LANDFIRE,,,,
3390,Acer rubrum,1.43E-07,,US_LANDFIRE,,,,
3390,Berchemia scandens,9.16E-06,,US_LANDFIRE,,,,
3390,Betula nigra,1.71E-08,,US_LANDFIRE,,,,
3390,Bumelia lanuginosa,4.64E-08,,US_LANDFIRE,,,,
3390,Carya illinoinensis,0.000403413,,US_LANDFIRE,,,,
3390,Celtis,0.003867124,,US_LANDFIRE,,,,
3390,Celtis laevigata,0.000261883,,US_LANDFIRE,,,,
3390,Celtis lindheimeri,1.19E-05,,US_LANDFIRE,,,,
3390,Celtis occidentalis,6.22E-05,,US_LANDFIRE,,,,
3390,Celtis pallida,0.001008134,,US_LANDFIRE,,,,
3390,Cercis canadensis,3.30E-10,,US_LANDFIRE,,,,
3390,Cornus,0.000153864,,US_LANDFIRE,,,,
3390,Cornus drummondii,1.50E-07,,US_LANDFIRE,,,,
3390,Cornus florida,1.04E-06,,US_LANDFIRE,,,,
3390,Corylus,1.65E-09,,US_LANDFIRE,,,,
3390,Crataegus,0.000531977,,US_LANDFIRE,,,,
3390,Desmanthus,0.004793992,,US_LANDFIRE,,,,
3390,Diospyros,0.000967774,,US_LANDFIRE,,,,
3390,Diospyros virginiana,1.71E-08,,US_LANDFIRE,,,,
3390,Heteropogon contortus,0.6391523,,US_LANDFIRE,,,,
3390,Ilex coriacea,0.000112582,,US_LANDFIRE,,,,
3390,Ilex glabra,1.05E-07,,US_LANDFIRE,,,,
3390,Ilex opaca,8.90E-05,,US_LANDFIRE,,,,
3390,Ilex vomitoria,0.0196802,,US_LANDFIRE,,,,
3390,Juniperus,2.49E-05,,US_LANDFIRE,,,,
3390,Juniperus deppeana,7.16E-07,,US_LANDFIRE,,,,
3390,Juniperus monosperma,1.06E-05,,US_LANDFIRE,,,,
3390,Juniperus virginiana,2.76E-09,,US_LANDFIRE,,,,
3390,Lycium,0.01565602,,US_LANDFIRE,,,,
3390,Maclura pomifera,9.82E-07,,US_LANDFIRE,,,,
3390,Mimosa biuncifera,7.01E-05,,US_LANDFIRE,,,,
3390,Mimosa microphylla,0.00314245,,US_LANDFIRE,,,,
3390,Myrica cerifera,0.00122224,,US_LANDFIRE,,,,
3390,Nyssa sylvatica,5.91E-07,,US_LANDFIRE,,,,
3390,Nyssa sylvatica var. biflora,8.64E-08,,US_LANDFIRE,,,,
3390,Ostrya virginiana,1.60E-07,,US_LANDFIRE,,,,
3390,Pinus cembroides,2.42E-06,,US_LANDFIRE,,,,
3390,Pinus edulis,7.81E-06,,US_LANDFIRE,,,,
3390,Pinus ponderosa,3.16E-09,,US_LANDFIRE,,,,
3390,Pithecellobium flexicaule,0.000711735,,US_LANDFIRE,,,,
3390,Populus deltoides,0.001638506,,US_LANDFIRE,,,,
3390,Prosopis juliflora,0.07395827,,US_LANDFIRE,,,,
3390,Prosopis pubescens,0.02768206,,US_LANDFIRE,,,,
3390,Prunus americana,3.30E-09,,US_LANDFIRE,,,,
3390,Quercus,0.000459275,,US_LANDFIRE,,,,
3390,Quercus alba,3.58E-09,,US_LANDFIRE,,,,
3390,Quercus durandii var. breviloba,0.00185075,,US_LANDFIRE,,,,
3390,Quercus emoryi,2.95E-06,,US_LANDFIRE,,,,
3390,Quercus falcata,1.52E-08,,US_LANDFIRE,,,,
3390,Quercus grisea,5.32E-05,,US_LANDFIRE,,,,
3390,Quercus havardii,4.63E-05,,US_LANDFIRE,,,,
3390,Quercus hypoleucoides,1.02E-09,,US_LANDFIRE,,,,
3390,Quercus incana,0.002394757,,US_LANDFIRE,,,,
3390,Quercus lyrata,1.71E-08,,US_LANDFIRE,,,,
3390,Quercus marilandica,0.01695525,,US_LANDFIRE,,,,
3390,Quercus nigra,7.59E-05,,US_LANDFIRE,,,,
3390,Quercus stellata,0.02774888,,US_LANDFIRE,,,,
3390,Quercus velutina,3.58E-09,,US_LANDFIRE,,,,
3390,Quercus virginiana,0.1389465,,US_LANDFIRE,,,,
3390,Rhus aromatica,2.97E-09,,US_LANDFIRE,,,,
3390,Rhus copallinum,9.59E-07,,US_LANDFIRE,,,,
3390,Rhus glabra,9.59E-07,,US_LANDFIRE,,,,
3390,Rhus microphylla,4.91E-06,,US_LANDFIRE,,,,
3390,Salix,7.44E-05,,US_LANDFIRE,,,,
3390,Salix nigra,8.66E-05,,US_LANDFIRE,,,,
3390,Sapium sebiferum,0.003039065,,US_LANDFIRE,,,,
3390,Sassafras albidum,1.12E-06,,US_LANDFIRE,,,,
3390,Smilax,0.003187944,,US_LANDFIRE,,,,
3390,Smilax rotundifolia,0.000251228,,US_LANDFIRE,,,,
3390,Ulmus alata,0.001439813,,US_LANDFIRE,,,,
3390,Ulmus americana,0.000441396,,US_LANDFIRE,,,,
3390,Ulmus crassifolia,0.000124552,,US_LANDFIRE,,,,
3391,Acacia berlandieri,0.01542595,,US_LANDFIRE,,,,
3391,Acer rubrum,4.76E-07,,US_LANDFIRE,,,,
3391,Berchemia scandens,4.26E-06,,US_LANDFIRE,,,,
3391,Betula nigra,5.75E-08,,US_LANDFIRE,,,,
3391,Bumelia lanuginosa,2.87E-09,,US_LANDFIRE,,,,
3391,Carya illinoinensis,0.001600593,,US_LANDFIRE,,,,
3391,Celtis,0.01155714,,US_LANDFIRE,,,,
3391,Celtis laevigata,0.001024599,,US_LANDFIRE,,,,
3391,Celtis lindheimeri,5.01E-05,,US_LANDFIRE,,,,
3391,Celtis occidentalis,0.000128305,,US_LANDFIRE,,,,
3391,Celtis pallida,9.37E-05,,US_LANDFIRE,,,,
3391,Cercis canadensis,6.81E-10,,US_LANDFIRE,,,,
3391,Cornus,0.00051418,,US_LANDFIRE,,,,
3391,Cornus drummondii,2.99E-08,,US_LANDFIRE,,,,
3391,Cornus florida,2.42E-07,,US_LANDFIRE,,,,
3391,Corylus,3.40E-09,,US_LANDFIRE,,,,
3391,Crataegus,0.002367457,,US_LANDFIRE,,,,
3391,Desmanthus,0.001030365,,US_LANDFIRE,,,,
3391,Diospyros,0.00237819,,US_LANDFIRE,,,,
3391,Diospyros virginiana,5.75E-08,,US_LANDFIRE,,,,
3391,Heteropogon contortus,0.6984866,,US_LANDFIRE,,,,
3391,Ilex coriacea,0.000376175,,US_LANDFIRE,,,,
3391,Ilex glabra,2.10E-08,,US_LANDFIRE,,,,
3391,Ilex opaca,0.000180603,,US_LANDFIRE,,,,
3391,Ilex vomitoria,0.01425153,,US_LANDFIRE,,,,
3391,Juniperus virginiana,1.21E-08,,US_LANDFIRE,,,,
3391,Lycium,0.000132969,,US_LANDFIRE,,,,
3391,Maclura pomifera,1.08E-05,,US_LANDFIRE,,,,
3391,Mimosa microphylla,0.007197786,,US_LANDFIRE,,,,
3391,Myrica cerifera,0.001347713,,US_LANDFIRE,,,,
3391,Nyssa sylvatica,5.66E-07,,US_LANDFIRE,,,,
3391,Nyssa sylvatica var. biflora,1.79E-07,,US_LANDFIRE,,,,
3391,Ostrya virginiana,5.43E-07,,US_LANDFIRE,,,,
3391,Pithecellobium flexicaule,0.000927922,,US_LANDFIRE,,,,
3391,Populus deltoides,0.003942499,,US_LANDFIRE,,,,
3391,Prosopis juliflora,0.0494333,,US_LANDFIRE,,,,
3391,Prosopis pubescens,0.001882842,,US_LANDFIRE,,,,
3391,Prunus americana,6.81E-09,,US_LANDFIRE,,,,
3391,Quercus,0.001165819,,US_LANDFIRE,,,,
3391,Quercus alba,7.37E-09,,US_LANDFIRE,,,,
3391,Quercus durandii var. breviloba,0.000882525,,US_LANDFIRE,,,,
3391,Quercus falcata,3.04E-09,,US_LANDFIRE,,,,
3391,Quercus incana,0.008136931,,US_LANDFIRE,,,,
3391,Quercus lyrata,5.75E-08,,US_LANDFIRE,,,,
3391,Quercus marilandica,0.05077492,,US_LANDFIRE,,,,
3391,Quercus nigra,0.000302414,,US_LANDFIRE,,,,
3391,Quercus stellata,0.07135479,,US_LANDFIRE,,,,
3391,Quercus velutina,7.37E-09,,US_LANDFIRE,,,,
3391,Quercus virginiana,0.04399877,,US_LANDFIRE,,,,
3391,Rhus aromatica,6.13E-09,,US_LANDFIRE,,,,
3391,Rhus copallinum,2.26E-07,,US_LANDFIRE,,,,
3391,Rhus glabra,2.26E-07,,US_LANDFIRE,,,,
3391,Salix,9.58E-05,,US_LANDFIRE,,,,
3391,Salix nigra,0.000295071,,US_LANDFIRE,,,,
3391,Sapium sebiferum,0.000870391,,US_LANDFIRE,,,,
3391,Sassafras albidum,7.60E-07,,US_LANDFIRE,,,,
3391,Smilax,0.001832419,,US_LANDFIRE,,,,
3391,Smilax rotundifolia,2.91E-05,,US_LANDFIRE,,,,
3391,Ulmus alata,0.003589991,,US_LANDFIRE,,,,
3391,Ulmus americana,0.00206509,,US_LANDFIRE,,,,
3391,Ulmus crassifolia,0.000256754,,US_LANDFIRE,,,,
3392,Acacia berlandieri,0.01852753,,US_LANDFIRE,,,,
3392,Acacia constricta,3.76E-05,,US_LANDFIRE,,,,
3392,Acacia greggii,1.85E-05,,US_LANDFIRE,,,,
3392,Acacia rigidula,9.08E-06,,US_LANDFIRE,,,,
3392,Acer rubrum,1.02E-08,,US_LANDFIRE,,,,
3392,Berchemia scandens,6.95E-07,,US_LANDFIRE,,,,
3392,Betula nigra,5.46E-09,,US_LANDFIRE,,,,
3392,Bumelia lanuginosa,1.25E-07,,US_LANDFIRE,,,,
3392,Carya illinoinensis,0.00015799,,US_LANDFIRE,,,,
3392,Celtis,0.001502633,,US_LANDFIRE,,,,
3392,Celtis laevigata,2.85E-05,,US_LANDFIRE,,,,
3392,Celtis lindheimeri,2.97E-06,,US_LANDFIRE,,,,
3392,Celtis occidentalis,0.000100534,,US_LANDFIRE,,,,
3392,Celtis pallida,0.000233474,,US_LANDFIRE,,,,
3392,Cercis canadensis,8.72E-10,,US_LANDFIRE,,,,
3392,Cornus,1.10E-05,,US_LANDFIRE,,,,
3392,Cornus drummondii,4.27E-08,,US_LANDFIRE,,,,
3392,Cornus florida,1.15E-07,,US_LANDFIRE,,,,
3392,Corylus,4.36E-09,,US_LANDFIRE,,,,
3392,Crataegus,0.000101055,,US_LANDFIRE,,,,
3392,Desmanthus,0.000350708,,US_LANDFIRE,,,,
3392,Diospyros,0.001780358,,US_LANDFIRE,,,,
3392,Diospyros virginiana,5.46E-09,,US_LANDFIRE,,,,
3392,Heteropogon contortus,0.8291987,,US_LANDFIRE,,,,
3392,Ilex coriacea,8.05E-06,,US_LANDFIRE,,,,
3392,Ilex glabra,2.99E-08,,US_LANDFIRE,,,,
3392,Ilex opaca,6.16E-06,,US_LANDFIRE,,,,
3392,Ilex vomitoria,0.004678226,,US_LANDFIRE,,,,
3392,Juniperus,8.81E-05,,US_LANDFIRE,,,,
3392,Juniperus deppeana,2.53E-06,,US_LANDFIRE,,,,
3392,Juniperus monosperma,3.75E-05,,US_LANDFIRE,,,,
3392,Juniperus virginiana,1.72E-09,,US_LANDFIRE,,,,
3392,Lycium,0.001683392,,US_LANDFIRE,,,,
3392,Maclura pomifera,8.92E-07,,US_LANDFIRE,,,,
3392,Mimosa biuncifera,0.000247978,,US_LANDFIRE,,,,
3392,Mimosa microphylla,0.006791196,,US_LANDFIRE,,,,
3392,Myrica cerifera,7.72E-05,,US_LANDFIRE,,,,
3392,Nyssa sylvatica,1.38E-07,,US_LANDFIRE,,,,
3392,Nyssa sylvatica var. biflora,2.61E-08,,US_LANDFIRE,,,,
3392,Ostrya virginiana,5.14E-08,,US_LANDFIRE,,,,
3392,Pinus cembroides,8.58E-06,,US_LANDFIRE,,,,
3392,Pinus edulis,2.76E-05,,US_LANDFIRE,,,,
3392,Pinus ponderosa,1.12E-08,,US_LANDFIRE,,,,
3392,Pithecellobium flexicaule,0.001188619,,US_LANDFIRE,,,,
3392,Populus deltoides,0.00230539,,US_LANDFIRE,,,,
3392,Prosopis juliflora,0.03634409,,US_LANDFIRE,,,,
3392,Prosopis pubescens,0.01060212,,US_LANDFIRE,,,,
3392,Prunus americana,8.72E-09,,US_LANDFIRE,,,,
3392,Quercus,4.04E-05,,US_LANDFIRE,,,,
3392,Quercus alba,9.44E-09,,US_LANDFIRE,,,,
3392,Quercus durandii var. breviloba,0.00056409,,US_LANDFIRE,,,,
3392,Quercus emoryi,1.05E-05,,US_LANDFIRE,,,,
3392,Quercus falcata,4.35E-09,,US_LANDFIRE,,,,
3392,Quercus grisea,0.000188329,,US_LANDFIRE,,,,
3392,Quercus havardii,0.00016369,,US_LANDFIRE,,,,
3392,Quercus hypoleucoides,3.62E-09,,US_LANDFIRE,,,,
3392,Quercus incana,0.000174271,,US_LANDFIRE,,,,
3392,Quercus lyrata,5.46E-09,,US_LANDFIRE,,,,
3392,Quercus marilandica,0.004562623,,US_LANDFIRE,,,,
3392,Quercus nigra,5.86E-06,,US_LANDFIRE,,,,
3392,Quercus stellata,0.008933263,,US_LANDFIRE,,,,
3392,Quercus velutina,9.44E-09,,US_LANDFIRE,,,,
3392,Quercus virginiana,0.06623533,,US_LANDFIRE,,,,
3392,Rhus aromatica,7.84E-09,,US_LANDFIRE,,,,
3392,Rhus copallinum,9.27E-08,,US_LANDFIRE,,,,
3392,Rhus glabra,9.27E-08,,US_LANDFIRE,,,,
3392,Rhus microphylla,1.74E-05,,US_LANDFIRE,,,,
3392,Salix,4.87E-06,,US_LANDFIRE,,,,
3392,Salix nigra,6.71E-06,,US_LANDFIRE,,,,
3392,Sapium sebiferum,0.00018839,,US_LANDFIRE,,,,
3392,Sassafras albidum,1.11E-07,,US_LANDFIRE,,,,
3392,Smilax,0.000171357,,US_LANDFIRE,,,,
3392,Smilax rotundifolia,1.05E-05,,US_LANDFIRE,,,,
3392,Ulmus alata,0.002267781,,US_LANDFIRE,,,,
3392,Ulmus americana,9.33E-05,,US_LANDFIRE,,,,
3392,Ulmus crassifolia,0.000201536,,US_LANDFIRE,,,,
3393,Acacia berlandieri,0.000167377,,US_LANDFIRE,,,,
3393,Acacia constricta,9.94E-06,,US_LANDFIRE,,,,
3393,Acacia greggii,4.90E-06,,US_LANDFIRE,,,,
3393,Acacia rigidula,2.40E-06,,US_LANDFIRE,,,,
3393,Acer rubrum,3.07E-10,,US_LANDFIRE,,,,
3393,Berchemia scandens,8.88E-11,,US_LANDFIRE,,,,
3393,Betula nigra,2.13E-12,,US_LANDFIRE,,,,
3393,Bumelia lanuginosa,0.000522867,,US_LANDFIRE,,,,
3393,Carya illinoinensis,0.000525801,,US_LANDFIRE,,,,
3393,Celtis,7.03E-05,,US_LANDFIRE,,,,
3393,Celtis laevigata,0.0001458,,US_LANDFIRE,,,,
3393,Celtis lindheimeri,0.002346437,,US_LANDFIRE,,,,
3393,Celtis occidentalis,9.25E-07,,US_LANDFIRE,,,,
3393,Cercis canadensis,7.65E-12,,US_LANDFIRE,,,,
3393,Cornus,3.31E-07,,US_LANDFIRE,,,,
3393,Cornus florida,7.65E-12,,US_LANDFIRE,,,,
3393,Corylus,3.82E-11,,US_LANDFIRE,,,,
3393,Crataegus,0.000170659,,US_LANDFIRE,,,,
3393,Desmanthus,0.006080761,,US_LANDFIRE,,,,
3393,Desmanthus illinoensis,0.001213902,,US_LANDFIRE,,,,
3393,Diospyros,1.61E-05,,US_LANDFIRE,,,,
3393,Diospyros virginiana,2.13E-12,,US_LANDFIRE,,,,
3393,Heteropogon contortus,0.02744432,,US_LANDFIRE,,,,
3393,Ilex coriacea,2.42E-07,,US_LANDFIRE,,,,
3393,Ilex opaca,5.32E-08,,US_LANDFIRE,,,,
3393,Ilex vomitoria,0.000206356,,US_LANDFIRE,,,,
3393,Juniperus,2.81E-05,,US_LANDFIRE,,,,
3393,Juniperus deppeana,6.71E-07,,US_LANDFIRE,,,,
3393,Juniperus monosperma,9.91E-06,,US_LANDFIRE,,,,
3393,Juniperus virginiana,6.81E-12,,US_LANDFIRE,,,,
3393,Lycium,5.53E-06,,US_LANDFIRE,,,,
3393,Maclura pomifera,2.45E-06,,US_LANDFIRE,,,,
3393,Mimosa biuncifera,6.56E-05,,US_LANDFIRE,,,,
3393,Mimosa borealis,0.000293175,,US_LANDFIRE,,,,
3393,Mimosa microphylla,6.05E-05,,US_LANDFIRE,,,,
3393,Myrica cerifera,7.41E-07,,US_LANDFIRE,,,,
3393,Nyssa sylvatica,3.07E-10,,US_LANDFIRE,,,,
3393,Nyssa sylvatica var. biflora,6.39E-12,,US_LANDFIRE,,,,
3393,Ostrya virginiana,2.01E-11,,US_LANDFIRE,,,,
3393,Pinus cembroides,2.27E-06,,US_LANDFIRE,,,,
3393,Pinus edulis,7.31E-06,,US_LANDFIRE,,,,
3393,Pinus ponderosa,2.96E-09,,US_LANDFIRE,,,,
3393,Pithecellobium flexicaule,5.56E-07,,US_LANDFIRE,,,,
3393,Populus deltoides,0.000429955,,US_LANDFIRE,,,,
3393,Prosopis juliflora,0.0264591,,US_LANDFIRE,,,,
3393,Prunus americana,0.003730523,,US_LANDFIRE,,,,
3393,Prunus angustifolia,3.23E-05,,US_LANDFIRE,,,,
3393,Quercus,0.004900336,,US_LANDFIRE,,,,
3393,Quercus alba,8.29E-11,,US_LANDFIRE,,,,
3393,Quercus durandii var. breviloba,0.03589952,,US_LANDFIRE,,,,
3393,Quercus emoryi,2.77E-06,,US_LANDFIRE,,,,
